

"Board Report"
"Save Time: 02/21/2014 16:25:35"
"User Name:tgdscm41"
""

"Total 1,525 Records"

"Board Name","Board Type","Board Bar Code","Board BOM Item","NE","NE Type","Subrack ID","Slot ID","Hardware Version","Software Version","Subrack Type","BIOS Version","Manufacture Date","FPGA Version","Serial Number","Alias","Remarks","Customized Column","NE ID","Board Status"
EFI,TN11EFI (TN1E1EFI),2102120403N0C3003470,02120403,ZHH99MIG1.68.1STR1.1,OptiX OSN 6800,0,23,VER.E,1.11,OptiX OSN 6800 Standard Subrack,/,2012-03-26,(U25)100,--,--,-,-,97-9025,Normal
EFI,TN11EFI (TN1E1EFI),2102120403N0A7001669,02120403,KLO990.68.1.US1.1,OptiX OSN 6800,1,23,VER.D,1.11,OptiX OSN 6800 Standard Subrack,/,2010-08-01,(U25)100,--,--,-,-,97-6320,Normal
EFI,TN11EFI (TN1E1EFI),2102120403N0A7001643,02120403,NIU990.68.1.US1.1,OptiX OSN 6800,1,23,VER.D,1.11,OptiX OSN 6800 Standard Subrack,/,2010-08-01,(U25)100,--,--,-,-,97-6310,Normal
EFI,TN11EFI (TN1E1EFI),2102120403N094001000,02120403,AIR990.68.1.US1.2,OptiX OSN 6800,0,23,VER.B,1.11,OptiX OSN 6800 Standard Subrack,/,2009-04-15,(U25)100,--,--,-,-,36-6340,Normal
EFI,TN11EFI (TN1E1EFI),2102120403N094000688,02120403,MEN990.68.1.US1.1,OptiX OSN 6800,0,23,VER.B,1.11,OptiX OSN 6800 Standard Subrack,/,2009-04-10,(U25)100,--,--,-,-,36-6150,Normal
EFI,TN11EFI (TN1E1EFI),2102120403N093001458,02120403,OLI990.68.1.US2.1,OptiX OSN 6800,0,23,VER.B,1.11,OptiX OSN 6800 Standard Subrack,/,2009-03-23,(U25)100,--,--,-,-,36-5030,Normal
FAN,TN21FAN (TN2E1FAN),2102120401P0AB000298,02120401,GRE99ETA1.38.1.US1.3,OptiX OSN 3800,--,12,TN21FCD VER.A,1.11,OptiX OSN 3800 Standard Subrack,/,2010-11-26,/,--,--,-,-,97-9012,Normal
FAN,TN21FAN (TN2E1FAN),2102120401P0AA000032,02120401,NIU99MUS1.38.1.US1.2,OptiX OSN 3800,--,12,TN21FCD VER.A,1.11,OptiX OSN 3800 Standard Subrack,/,2010-10-23,/,--,--,-,-,9-9011,Normal
FAN,TN21FAN (TN2E1FAN),2102120401P08A000015,02120401,NIU99MUS1.38.1.US1.1,OptiX OSN 3800,--,12,TN21FCD VER.A,1.11,OptiX OSN 3800 Standard Subrack,/,2008-10-08,/,--,--,-,-,97-8010,Normal
FAN,TN21FAN (TN2E1FAN),2102120401P08A000007,02120401,GRE99ETA1.38.1.US1.2,OptiX OSN 3800,--,12,TN21FCD VER.A,1.11,OptiX OSN 3800 Standard Subrack,/,2008-10-05,/,--,--,-,-,97-9013,Normal
FAN,TN21FAN (TN2E1FAN),2102120401P08A000001,02120401,GRE99ETA1.38.1.US1.1,OptiX OSN 3800,--,12,TN21FCD VER.A,1.11,OptiX OSN 3800 Standard Subrack,/,2008-10-05,/,--,--,-,-,46-9012,Normal
PL1,SSR1PL1 (SSR1PL1B01),0390791089000298,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,7,SSR1PL1 VER.A,5.55,OptiX OSN 1500 Subrack Type B,2.14/2.73,2008-09-22,(U14)100,--,--,-,-,97-9023,Normal
PL1,SSR1PL1 (SSR1PL1B01),0390791089000297,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,7,SSR1PL1 VER.A,5.55,OptiX OSN 1500 Subrack Type B,2.14/2.73,2008-09-22,(U14)100,--,--,-,-,46-7311,Normal
PL1,SSR1PL1 (SSR1PL1B01),0390791089000296,--,NIU990.15.1.US1.1,OptiX OSN 1500,--,7,SSR1PL1 VER.A,5.55,OptiX OSN 1500 Subrack Type B,2.14/2.73,2008-09-22,(U14)100,--,--,-,-,97-6311,Normal
PL1,SSR1PL1 (SSR1PL1B01),0390791089000292,--,NIU99MUS1.15.1.STR1.1,OptiX OSN 1500,--,7,SSR1PL1 VER.A,5.55,OptiX OSN 1500 Subrack Type B,2.14/2.73,2008-09-22,(U14)100,--,--,-,-,97-9020,Normal
PL1,SSR1PL1 (SSR1PL1B01),0390791089000291,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,7,SSR1PL1 VER.A,5.55,OptiX OSN 1500 Subrack Type B,2.14/2.73,2008-09-22,(U14)100,--,--,-,-,46-9021,Normal
PL1,SSR1PL1 (SSR1PL1B01),0390791089000285,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,7,SSR1PL1 VER.A,5.55,OptiX OSN 1500 Subrack Type B,2.14/2.73,2008-09-22,(U14)100,--,--,-,-,97-6321,Normal
N1SLH1,SSN1SLH1 (SSN1SLH101),0389211094000496,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,5,SSN1SLH1 VER.A,9.31,OptiX OSN 3500 Subrack Type I,2.15/2.73,2009-04-20,(U46)110,--,--,-,-,97-7022,Normal
AUX,SSR1AUX (SSR2AUX01),038480D0A2002586,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,10,SSR2AUX VER.B,1.0,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2010-02-24,(U7)100,--,--,-,-,46-9021,Normal
AUX,SSR1AUX (SSR2AUX01),038480D0A2002559,--,NIU99MUS1.15.1.STR1.1,OptiX OSN 1500,--,10,SSR2AUX VER.B,1.0,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2010-02-24,(U7)100,--,--,-,-,97-9020,Normal
AUX,SSR1AUX (SSR2AUX01),0384801089001053,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,10,SSR2AUX VER.A,1.0,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2008-09-30,(U7)100,--,--,-,-,97-6321,Normal
AUX,SSR1AUX (SSR2AUX01),0384801089001051,--,NIU990.15.1.US1.1,OptiX OSN 1500,--,10,SSR2AUX VER.A,1.0,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2008-09-30,(U7)100,--,--,-,-,97-6311,Normal
AUX,SSR1AUX (SSR2AUX01),0384801089001046,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,10,SSR2AUX VER.A,1.0,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2008-09-30,(U7)100,--,--,-,-,46-7321,Normal
AUX,SSR1AUX (SSR2AUX01),0384801089001043,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,10,SSR2AUX VER.A,1.0,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2008-09-30,(U7)100,--,--,-,-,46-7311,Normal
AUX,SSR1AUX (SSR2AUX01),0384801089001042,--,KLO99OER1.15.1.US1.1,OptiX OSN 1500,--,10,SSR2AUX VER.A,1.0,OptiX OSN 1500 Subrack Type B,08.09.04/09.09.10,2008-09-30,(U7)100,--,--,-,-,97-9023,Normal
XCE,SSN1XCE (SSN1XCE01),0383431093000163,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,60,SSN1XCE VER.D,8.51,OptiX OSN 3500 Subrack Type I,2.13/2.73,2009-03-20,(U16)120,--,--,-,-,97-7022,Normal
XCE,SSN1XCE (SSN1XCE01),0383431093000158,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,59,SSN1XCE VER.D,8.51,OptiX OSN 3500 Subrack Type I,2.13/2.73,2009-03-20,(U16)120,--,--,-,-,97-7022,Normal
R1SLQ1,SSR1SLQ1 (SSR1SLQ101),0383341092001140,--,NIU990.15.1.US1.1,OptiX OSN 1500,--,6,SSR1SLQ1 VER.C,9.31,OptiX OSN 1500 Subrack Type B,2.15/2.73,2009-02-11,(U12)110,--,--,-,-,97-6311,Normal
R1SLQ1,SSR1SLQ1 (SSR1SLQ101),0383341092001136,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,6,SSR1SLQ1 VER.C,9.31,OptiX OSN 1500 Subrack Type B,2.15/2.73,2009-02-11,(U12)110,--,--,-,-,46-7311,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000138,--,MOT990.35.1.US1.1,OptiX OSN 3500,--,1,SSN1PQ1 VER.C,5.55,OptiX OSN 3500 Subrack Type I,2.14/2.73,2008-10-24,(U14)120,--,--,-,-,46-7112,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000134,--,BIS990.35.1.US1.1,OptiX OSN 3500,--,2,SSN1PQ1 VER.C,5.55,OptiX OSN 3500 Subrack Type I,2.14/2.73,2008-10-24,(U14)120,--,--,-,-,46-6112,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000124,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,2,SSN1PQ1 VER.C,5.55,OptiX OSN 3500 Subrack Type I,2.14/2.73,2008-10-24,(U14)120,--,--,-,-,97-7212,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000118,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,2,SSN1PQ1 VER.C,5.55,OptiX OSN 3500 Subrack Type I,2.14/2.73,2008-10-24,(U14)120,--,--,-,-,97-7012,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000116,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,3,SSN1PQ1 VER.C,5.55,OptiX OSN 7500 Subrack Type I,2.14/2.73,2008-10-24,(U14)120,--,--,-,-,46-6012,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000114,--,BEM990.75.1.US1.1,OptiX OSN 7500,--,1,SSN1PQ1 VER.C,5.55,OptiX OSN 7500 Subrack Type I,2.14/2.73,2008-10-24,(U14)120,--,--,-,-,13-3782,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000110,--,MOT990.35.1.US1.1,OptiX OSN 3500,--,2,SSN1PQ1 VER.C,5.55,OptiX OSN 3500 Subrack Type I,2.14/2.73,2008-10-24,(U14)120,--,--,-,-,46-7112,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000108,--,DEL990.35.1.US1.1,OptiX OSN 3500,--,2,SSN1PQ1 VER.C,5.55,OptiX OSN 3500 Subrack Type I,2.14/2.73,2008-10-24,(U14)120,--,--,-,-,46-6212,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000080,--,SOL990.35.1.US1.1,OptiX OSN 3500,--,2,SSN1PQ1 VER.C,5.55,OptiX OSN 3500 Subrack Type I,2.14/2.73,2008-10-23,(U14)120,--,--,-,-,46-6122,Normal
PQ1,SSN1PQ1 (SSN1PQ1B01),037408108A000060,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,2,SSN1PQ1 VER.C,5.55,OptiX OSN 3500 Subrack Type I,2.14/2.73,2008-10-23,(U14)120,--,--,-,-,46-6132,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000714,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 3500 Subrack Type I,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,97-7022,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000712,--,RAP990.35.1.US1.1,OptiX OSN 3500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 3500 Subrack Type I,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,97-7212,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000708,--,SOL990.35.1.US1.1,OptiX OSN 3500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 3500 Subrack Type I,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,46-6122,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000706,--,NCB990.15.1.US1.1,OptiX OSN 1500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 1500 Subrack Type B,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,46-7311,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000704,--,CHF990.15.1.US1.1,OptiX OSN 1500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 1500 Subrack Type B,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,46-7321,Normal
SEP,SSN1SEP (SSN1SEP101),0373911089000702,--,BEI990.75.1.US1.1,OptiX OSN 7500,--,17,SSN1SEP1 VER.C,9.31,OptiX OSN 7500 Subrack Type I,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,46-6012,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000700,--,NIU990.15.1.US1.1,OptiX OSN 1500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 1500 Subrack Type B,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,97-6311,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000696,--,KLO990.15.1.US1.1,OptiX OSN 1500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 1500 Subrack Type B,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,97-6321,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000694,--,NIU99MUS1.15.1.STR1.1,OptiX OSN 1500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 1500 Subrack Type B,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,97-9020,Normal
SEP,SSN1SEP (SSN1SEP101),0373911089000692,--,ZHH990.35.1.US1.1,OptiX OSN 3500,--,16,SSN1SEP1 VER.C,9.31,OptiX OSN 3500 Subrack Type I,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,97-7012,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000686,--,NCB99UBN1.15.1.STR1.1,OptiX OSN 1500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 1500 Subrack Type B,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,46-9021,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000672,--,BIS990.35.1.US1.1,OptiX OSN 3500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 3500 Subrack Type I,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,46-6112,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000670,--,GRE990.35.1.US1.1,OptiX OSN 3500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 3500 Subrack Type I,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,46-6132,Normal
SEP1,SSN1SEP1 (SSN1SEP101),0373911089000668,--,MOT990.35.1.US1.1,OptiX OSN 3500,--,13,SSN1SEP1 VER.C,9.31,OptiX OSN 3500 Subrack Type I,2.15/2.73,2008-09-29,(U2)420,--,--,-,-,46-7112,Normal
AUX,SSN1AUX (SSN1AUX01),03709810D5000408,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,37,/,3.13,OptiX OSN 3500 Subrack Type I,08.09.46/09.09.70,2013-05-18,(U68)400,--,--,-,-,97-7022,Normal
AUX,SSN1AUX (SSN1AUX01),03709810D5000408,--,ZHB990.35.1.US1.1,OptiX OSN 3500,--,87,/,3.13,OptiX OSN 3500 Subrack Type I,08.09.46/09.09.70,2013-05-18,(U68)400,--,--,-,-,97-7022,Normal
AUX,TN11AUX (TN11AUX01),036618108A000889,03036618,SOL990.68.1.US1.1,OptiX OSN 6800,1,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-15,CPLD:(U1)130,--,--,-,-,46-6120,Normal
AUX,TN11AUX (TN11AUX01),036618108A000879,03036618,RAP990.68.1.US1.1,OptiX OSN 6800,1,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-15,CPLD:(U1)130,--,--,-,-,97-7210,Normal
AUX,TN11AUX (TN11AUX01),036618108A000877,03036618,SOL990.68.1.US1.1,OptiX OSN 6800,0,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-15,CPLD:(U1)130,--,--,-,-,46-6120,Normal
AUX,TN11AUX (TN11AUX01),036618108A000875,03036618,BIS990.68.1.US1.1,OptiX OSN 6800,1,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-15,CPLD:(U1)130,--,--,-,-,46-6110,Normal
AUX,TN11AUX (TN11AUX01),036618108A000798,03036618,CHF990.68.1.US1.1,OptiX OSN 6800,0,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-14,CPLD:(U1)130,--,--,-,-,46-7320,Normal
AUX,TN11AUX (TN11AUX01),036618108A000794,03036618,RAP990.68.1.US1.1,OptiX OSN 6800,0,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-14,CPLD:(U1)130,--,--,-,-,97-7210,Normal
AUX,TN11AUX (TN11AUX01),036618108A000786,03036618,OLT990.68.1.US1.1,OptiX OSN 6800,0,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-14,CPLD:(U1)130,--,--,-,-,46-5010,Normal
AUX,TN11AUX (TN11AUX01),036618108A000776,03036618,GRE990.68.1.US1.1,OptiX OSN 6800,1,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-14,CPLD:(U1)130,--,--,-,-,46-6130,Normal
AUX,TN11AUX (TN11AUX01),036618108A000560,03036618,NIU990.68.1.US1.1,OptiX OSN 6800,0,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-12,CPLD:(U1)130,--,--,-,-,97-6310,Normal
AUX,TN11AUX (TN11AUX01),036618108A000544,03036618,BIS990.68.1.US1.1,OptiX OSN 6800,0,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-12,CPLD:(U1)130,--,--,-,-,46-6110,Normal
AUX,TN11AUX (TN11AUX01),036618108A000536,03036618,NCB990.68.1.US1.1,OptiX OSN 6800,0,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-12,CPLD:(U1)130,--,--,-,-,46-7310,Normal
AUX,TN11AUX (TN11AUX01),036618108A000534,03036618,KLO990.68.1.US1.1,OptiX OSN 6800,0,21,VER.B,3.37,OptiX OSN 6800 Standard Subrack,2.23/2.69,2008-10-12,CPLD:(U1)130,--,--,-,-,97-6320,Normal
14LSX,TN14LSX (TN14LSXT05),030QFX10DB000091,03030QFX,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,2,14,VER.B,3.51,OptiX OSN 8800 T16 Standard Subrack,9.50/9.50,2013-11-18,(U21)110(U20)100,--,--,-,-,46-6210,Normal
12LSX,TN12LSX (TN14LSXT05),030QFX10D9000050,03030QFX,BEI990.88.1.US1.2,OptiX OSN 8800 T32,0,14,VER.B,3.51,OptiX OSN 8800 T32 Standard Subrack,9.50/9.50,2013-09-24,(U21)110(U20)100,--,--,-,-,46-6011,Normal
14LSX,TN14LSX (TN14LSXT05),030QFX10D9000049,03030QFX,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,1,11,VER.B,3.51,OptiX OSN 8800 T16 Standard Subrack,9.50/9.50,2013-09-24,(U21)110(U20)100,--,--,-,-,46-7118,Normal
11LTX,TN11LTX (TN11LTXT01),030NLC10C8000009,03030NLC,NIU990.68.1.US1.1,OptiX OSN 6800,1,7,-,-,OptiX OSN 6800 Standard Subrack,--,2012-08-25,--,--,--,-,-,97-6310,Normal
11LTX,TN11LTX (TN11LTXT01),030NLC10C5000243,03030NLC,BEI990.88.1.US1.1,OptiX OSN 8800 T32,2,2,VER.A VER.A VER.A,3.38,OptiX OSN 8800 T32 Standard Subrack,1.11/1.15,2012-06-06,(U8)130 (U11)110 (U16)130 (U24)110 (U19)200 (U15)120 (U1138)120,--,--,-,-,46-6010,Normal
11LTX,TN11LTX (TN11LTXT01),030NLC10C5000228,03030NLC,ZHH990.88.1.US1.1,OptiX OSN 8800 T32,1,34,VER.A VER.A VER.A,3.38,OptiX OSN 8800 T32 Standard Subrack,1.11/1.15,2012-06-06,(U8)130 (U11)110 (U16)130 (U24)110 (U19)200 (U15)120 (U1138)120,--,--,-,-,97-7010,Normal
12D40,TN12D40 (TN12D4002),030NHU10D9000078,03030NHU,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,1,14,VER.C,3.52,OptiX OSN 8800 T16 Standard Subrack,1.21/1.49,2013-09-10,(U12)100,--,--,-,-,46-6210,Normal
12D40,TN12D40 (TN12D4002),030NHU10D9000060,03030NHU,BEI990.88.1.US1.2,OptiX OSN 8800 T32,0,12,VER.C,3.37,OptiX OSN 8800 T32 Standard Subrack,1.21/1.15,2013-09-10,(U12)100,--,--,-,-,46-6011,Normal
12M40V,TN12M40V (TN12M40V02),030NHT10D8000329,03030NHT,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,1,11,VER.C,3.52,OptiX OSN 8800 T16 Standard Subrack,1.21/1.49,2013-09-07,(U12)100,--,--,-,-,46-6210,Normal
12M40V,TN12M40V (TN12M40V02),030NHT10D8000325,03030NHT,BEI990.88.1.US1.2,OptiX OSN 8800 T32,0,15,VER.C,3.37,OptiX OSN 8800 T32 Standard Subrack,1.21/1.15,2013-09-07,(U12)100,--,--,-,-,46-6011,Normal
13OAU1,TN13OAU1 (TN13OAU103),030NHH10D6000268,03030NHH,BEI990.88.1.US1.2,OptiX OSN 8800 T32,1,31,VER.C,3.37,OptiX OSN 8800 T32 Standard Subrack,1.21/1.15,2013-06-11,(U10)130,--,--,-,-,46-6011,Normal
13OAU1,TN13OAU1 (TN13OAU103),030NHH10D6000268,03030NHH,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,1,16,-,-,OptiX OSN 8800 T16 Standard Subrack,--,2013-06-11,--,--,--,-,-,46-7118,Normal
13OAU1,TN13OAU1 (TN13OAU103),030NHH10D6000266,03030NHH,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,0,8,VER.C,3.52,OptiX OSN 8800 T16 Standard Subrack,1.21/1.49,2013-06-11,(U10)200,--,--,-,-,46-7118,Normal
SCC,TNM1SCC (TNM1CXL16),030NBP10C4000018,03030NBP,GRE99AER2.55.1.US1.1,OptiX OSN 550,--,82,TNM1CXL VER.B,5.81.03.14/5.81.03.14,OptiX OSN 550 Subrack Type I,8.33.04/9.33.04,2012-04-18,(U43)130 (U33)120,--,--,-,-,97-6314,Unknown
SCC,TNM1SCC (TNM1CXL16),030NBP10C4000017,03030NBP,NIU99AER1.55.1.US1.2,OptiX OSN 550,--,81,TNM1CXL VER.B,5.81.03.14/5.81.03.14,OptiX OSN 550 Subrack Type I,8.33.04/9.33.04,2012-04-18,(U43)130 (U33)120,--,--,-,-,97-6315,Normal
SCC,TNM1SCC (TNM1CXL16),030NBP10C4000016,03030NBP,GRE99UBN1.55.1.US1.1,OptiX OSN 550,--,81,TNM1CXL VER.B,5.81.03.14/5.81.03.14,OptiX OSN 550 Subrack Type I,8.33.04/9.33.04,2012-04-18,(U43)130 (U33)120,--,--,-,-,97-6316,Normal
SCC,TNM1SCC (TNM1CXL16),030NBP10C4000013,03030NBP,GRE99UBN1.55.1.US1.1,OptiX OSN 550,--,82,TNM1CXL VER.B,5.81.03.14/5.81.03.14,OptiX OSN 550 Subrack Type I,8.33.04/9.33.04,2012-04-18,(U43)130 (U33)120,--,--,-,-,97-6316,Normal
SCC,TNM1SCC (TNM1CXL16),030NBP10C4000008,03030NBP,NCB99UBN1.55.1.US1.1,OptiX OSN 550,--,81,TNM1CXL VER.B,5.81.03.14/5.81.03.14,OptiX OSN 550 Subrack Type I,8.33.04/9.33.04,2012-04-18,(U43)130 (U33)120,--,--,-,-,97-6317,Normal
SCC,TNM1SCC (TNM1CXL16),030NBP10C4000007,03030NBP,NCB99UBN1.55.1.US1.1,OptiX OSN 550,--,82,TNM1CXL VER.B,5.81.03.14/5.81.03.14,OptiX OSN 550 Subrack Type I,8.33.04/9.33.04,2012-04-18,(U43)130 (U33)120,--,--,-,-,97-6317,Normal
SCC,TNM1SCC (TNM1CXL16),030NBP10C2000002,03030NBP,NIU99AER1.55.1.US1.2,OptiX OSN 550,--,82,TNM1CXL VER.B,5.81.03.14/5.81.03.14,OptiX OSN 550 Subrack Type I,8.33.04/9.33.04,2012-02-28,(U43)130 (U33)120,--,--,-,-,97-6315,Normal
SCC,TNM1SCC (TNM1CXL16),030NBP10C2000001,03030NBP,GRE99AER2.55.1.US1.1,OptiX OSN 550,--,81,/,5.81.03.14,OptiX OSN 550 Subrack Type I,/,2012-02-28,/,--,--,-,-,97-6314,Unknown
12D40,TN12D40 (TN12D4001),030NAB10D9000802,03030NAB,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,1,4,VER.C,3.52,OptiX OSN 8800 T16 Standard Subrack,1.21/1.49,2013-09-20,(U12)100,--,--,-,-,46-6210,Normal
12D40,TN12D40 (TN12D4001),030NAB10D9000799,03030NAB,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,0,4,VER.C,3.52,OptiX OSN 8800 T16 Standard Subrack,1.21/1.49,2013-09-20,(U12)100,--,--,-,-,46-6210,Normal
12M40V,TN12M40V (TN12M40V01),030NAA10D9000237,03030NAA,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,1,1,VER.C,3.52,OptiX OSN 8800 T16 Standard Subrack,1.21/1.49,2013-09-20,(U12)100,--,--,-,-,46-6210,Normal
12M40V,TN12M40V (TN12M40V01),030NAA10D9000210,03030NAA,DEL990.8816.1.US1.1,OptiX OSN 8800 T16,0,1,VER.C,3.52,OptiX OSN 8800 T16 Standard Subrack,1.21/1.49,2013-09-15,(U12)100,--,--,-,-,46-6210,Normal
13OAU1,TN13OAU1 (TN13OAU101),030MVS10D6001355,03030MVS,MOT990.8816.1.US1.1,OptiX OSN 8800 T16,2,18,VER.C,3.52,OptiX OSN 8800 T16 Standard Subrack,1.21/1.49,2013-06-27,(U10)200,--,--,-,-,46-7118,Normal
FAN,TND1FAN (TNM1FAN01),030MUDP0C2000110,03030MUD,NIU99AER1.55.1.US1.2,OptiX OSN 550,--,93,TND1FAN VER.A,1.00,OptiX OSN 550 Subrack Type I,/,2012-02-27,/,--,--,-,-,97-6315,Normal
FAN,TND1FAN (TNM1FAN01),030MUDP0C2000102,03030MUD,NCB99UBN1.55.1.US1.1,OptiX OSN 550,--,93,TND1FAN VER.A,1.00,OptiX OSN 550 Subrack Type I,/,2012-02-17,/,--,--,-,-,97-6317,Normal
FAN,TND1FAN (TNM1FAN01),030MUDP0C2000013,03030MUD,GRE99UBN1.55.1.US1.1,OptiX OSN 550,--,93,TND1FAN VER.A,1.00,OptiX OSN 550 Subrack Type I,/,2012-02-16,/,--,--,-,-,97-6316,Normal
ELOM(STND),TNF2ELOM (TNF2ELOM01),030MSG10C8000445,03030MSG,ZHB99LDL1.18.2.STR1.1,OptiX OSN 1800,0,5,TNF2ELOMC: VER.A     TNF2ELOMB: VER.B,1.10,OptiX OSN 1800 2U Subrack,/,2012-08-26,(U12)200(U18)110,--,--,-,-,97-6323,Normal
ELOM(STND),TNF2ELOM (TNF2ELOM01),030MSG10C7000701,03030MSG,FUS99MIG2.18.2.STR1.1,OptiX OSN 1800,0,1,TNF2ELOMC: VER.A     TNF2ELOMB: VER.B,1.10,OptiX OSN 1800 2U Subrack,/,2012-07-27,(U12)200(U18)110,--,--,-,-,97-6318,Normal
ELOM(STND),TNF2ELOM (TNF2ELOM01),030MSG10B8000059,03030MSG,NCB99UBN1.18.1.STR1.1,OptiX OSN 1800,0,4,TNF2ELOMC: VER.A     TNF2ELOMB: VER.B,1.10,OptiX OSN 1800 1U Subrack,/,2012-05-25,(U12)200(U18)110,--,--,-,-,97-9042,Normal
